"date","site","year","time","animal.id","grid","trap.id","shelter","recap","sex","svl","weight","check","grid_new","grid_id"
"6/02/2007","Jerra West",2007,"10:51","14","F","1.4","Y","new","M","53.1","5.1",1,"F","JW-02_F"
"6/02/2007","Jerra West",2007,"14:01","250","H","1.6","Y","new","","31","1.21",1,"H","JW-04_H"
"6/02/2007","Jerra West",2007,"13:56","249","H","1.7","Y","new","","26.3","0.98",1,"H","JW-04_H"
"6/02/2007","Jerra West",2007,"11:00","227","F","4.4","Y","new","F","53.9","5.06",1,"F","JW-02_F"
"6/02/2007","Jerra West",2007,"14:23","251","H","2.7","Y","new","","29.6","0.91",1,"H","JW-04_H"
"8/02/2007","Jerra West",2007,"10:23","14","F","2.4","Y","recap","M","51.3","4.97",2,"F","JW-02_F"
"8/02/2007","Jerra West",2007,"10:15","216","F","2.7","Y","recap","F","51.4","5.6",2,"F","JW-02_F"
"8/02/2007","Jerra West",2007,"11:03","168","G","4.3","Y","recap","M","55.2","4.96",2,"G","JW-03_G"
"8/02/2007","Jerra West",2007,"10:08","227","F","3.4","Y","recap","M","52.9","5.14",2,"F","JW-02_F"
"8/02/2007","Jerra West",2007,"11:05","249","H","1.8","Y","recap","","28.8","0.96",2,"H","JW-04_H"
"8/02/2007","Jerra West",2007,"11:33","252","H","2.8","Y","new","","31.7","1.22",2,"H","JW-04_H"
"8/02/2007","Jerra West",2007,"11:46","251","H","2.7","Y","recap","","26.9","0.92",2,"H","JW-04_H"
"8/02/2007","Jerra West",2007,"13:15","212","E","2.4","Y","new","M","53.4","5.45",2,"E","JW-01_E"
"8/02/2007","Jerra West",2007,"13:27","242","E","6.1","Y","recap","M","49","4.78",2,"E","JW-01_E"
"10/02/2007","Jerra West",2007,"9:05","250","H","1.6","Y","recap","","30","1.29",3,"H","JW-04_H"
"10/02/2007","Jerra West",2007,"11:00","227","F","5.6","Y","recap","F","53.6","4.85",3,"F","JW-02_F"
"10/02/2007","Jerra West",2007,"11:05","216","F","2.7","Y","recap","F","52","5.36",3,"F","JW-02_F"
"10/02/2007","Jerra West",2007,"10:03","212","E","1.4","Y","recap","M","54.7","5.35",3,"E","JW-01_E"
"13/02/2007","Jerra West",2007,"11:19","227","F","4.6","Y","recap","F","52.8","4.7",4,"F","JW-02_F"
"13/02/2007","Jerra West",2007,"12:07","241","G","3.3","Y","new","F","54.2","4.3",4,"G","JW-03_G"
"13/02/2007","Jerra West",2007,"10:14","212","E","2.5","Y","recap","M","54.1","5.34",4,"E","JW-01_E"
"13/02/2007","Jerra West",2007,"11:12","216","F","2.6","Y","recap","F","51.8","5.15",4,"F","JW-02_F"
"13/02/2007","Jerra West",2007,"10:25","4","E","6.6","Y","new","M","53.7","6.18",4,"E","JW-01_E"
"15/02/2007","Jerra West",2007,"9:33","212","E","1.4","Y","recap","M","52.8","6.02",5,"E","JW-01_E"
"15/02/2007","Jerra West",2007,"10:17","241","G","3.2","Y","recap","F","51.8","5.1",5,"G","JW-03_G"
"15/02/2007","Jerra West",2007,"10:42","251","H","2.7","Y","recap","","28.9","1.17",5,"H","JW-04_H"
"15/02/2007","Jerra West",2007,"9:59","227","F","4.5","Y","recap","F","53.3","4.78",5,"F","JW-02_F"
"15/02/2007","Jerra West",2007,"10:05","157","H","4.2","Y","new","M","49.1","4.16",5,"H","JW-04_H"
"17/02/2007","Jerra West",2007,"9:05","254","F","4.1","Y","new","F","44.8","3.48",6,"F","JW-02_F"
"17/02/2007","Jerra West",2007,"10:35","241","G","2.2","Y","recap","F","54.3","4.84",6,"G","JW-03_G"
"17/02/2007","Jerra West",2007,"9:03","227","F","3.5","Y","recap","F","52.3","5",6,"F","JW-02_F"
"17/02/2007","Jerra West",2007,"9:04","253","F","1.8","Y","new","","27.8","1.09",6,"F","JW-02_F"
"17/02/2007","Jerra West",2007,"11:05","251","H","2.7","Y","recap","","29","1.11",6,"H","JW-04_H"
"20/02/2007","Jerra West",2007,"10:56","250","H","1.4","Y","recap","","35","1.74",7,"H","JW-04_H"
"20/02/2007","Jerra West",2007,"11:05","249","H","1.7","Y","recap","","29.6","1.37",7,"H","JW-04_H"
"20/02/2007","Jerra West",2007,"10:46","257","H","1.6","Y","new","","30.8","1.33",7,"H","JW-04_H"
"20/02/2007","Jerra West",2007,"9:38","255","G","6.4","Y","new","M","51.5","4.64",7,"G","JW-03_G"
"20/02/2007","Jerra West",2007,"12:27","254","F","4.1","Y","recap","F","45","3.38",7,"F","JW-02_F"
"20/02/2007","Jerra West",2007,"12:36","216","F","1.7","Y","recap","F","55","5.97",7,"F","JW-02_F"
"21/02/2007","Majura",2007,"","M02","C","4.7","Y","new","","26.7","1.04",8,"C","MA-03_C"
"22/02/2007","Jerra West",2007,"12:00","255","G","7.4","Y","recap","M","51.7","4.56",8,"G","JW-03_G"
"22/02/2007","Jerra West",2007,"9:34","249","H","1.8","Y","recap","","30.1","1.44",8,"H","JW-04_H"
"22/02/2007","Jerra West",2007,"9:25","250","H","1.6","Y","recap","","32.3","1.89",8,"H","JW-04_H"
"22/02/2007","Jerra West",2007,"11:07","253","F","1.8","Y","recap","","32.8","1.43",8,"F","JW-02_F"
"22/02/2007","Jerra West",2007,"9:44","157","H","7.3","Y","recap","M","46.9","4.47",8,"H","JW-04_H"
"22/02/2007","Jerra West",2007,"10:25","212","E","1.8","Y","recap","M","54.2","6.32",8,"E","JW-01_E"
"22/02/2007","Jerra West",2007,"11:27","216","F","2.6","Y","recap","F","56.1","6.54",8,"F","JW-02_F"
"22/02/2007","Jerra West",2007,"11:14","227","F","5.5","Y","recap","F","54.9","5.46",8,"F","JW-02_F"
"22/02/2007","Jerra West",2007,"11:18","14","F","2.2","Y","recap","M","50.3","5.55",8,"F","JW-02_F"
"23/02/2007","Majura",2007,"","M03","A","6.7","Y","new","M","49.8","4.57",9,"A","MA-01_A"
"23/02/2007","Majura",2007,"","M02","C","4.6","Y","recap","","28","1.07",9,"C","MA-03_C"
"24/02/2007","Jerra West",2007,"9:39","258","E","7.1","Y","new","M","52.3","6.03",9,"E","JW-01_E"
"24/02/2007","Jerra West",2007,"11:19","157","H","7.3","Y","recap","M","49.3","4.39",9,"H","JW-04_H"
"24/02/2007","Jerra West",2007,"11:03","257","H","1.6","Y","recap","","31.4","1.56",9,"H","JW-04_H"
"24/02/2007","Jerra West",2007,"10:15","254","F","3.1","Y","recap","F","42.1","3.8",9,"F","JW-02_F"
"24/02/2007","Jerra West",2007,"10:22","238","F","6.4","Y","new","M","53.8","6.03",9,"F","JW-02_F"
"24/02/2007","Jerra West",2007,"10:42","241","G","3.1","Y","recap","F","55","5",9,"G","JW-03_G"
"24/02/2007","Jerra West",2007,"11:24","259","H","4.2","Y","new","","38.1","2.12",9,"H","JW-04_H"
"24/02/2007","Jerra West",2007,"11:35","249","H","1.7","Y","recap","","32","1.48",9,"H","JW-04_H"
"24/02/2007","Jerra West",2007,"11:13","250","H","2.3","Y","recap","","37.7","2.01",9,"H","JW-04_H"
"24/02/2007","Jerra West",2007,"11:04","251","H","2.7","Y","recap","","29.2","1.35",9,"H","JW-04_H"
"27/02/2007","Jerra West",2007,"12:34","251","H","2.7","Y","recap","","31.4","1.36",10,"H","JW-04_H"
"27/02/2007","Jerra West",2007,"12:22","84","H","4.1","Y","new","M","52.5","4.96",10,"H","JW-04_H"
"27/02/2007","Jerra West",2007,"13:15","258","E","7.1","Y","recap","M","50.7","6.3",10,"E","JW-01_E"
"27/02/2007","Jerra West",2007,"10:43","254","F","2.1","Y","recap","F","40","3.99",10,"F","JW-02_F"
"27/02/2007","Jerra West",2007,"11:41","255","G","1.2","Y","recap","M","46.3","4.42",10,"G","JW-03_G"
"27/02/2007","Jerra West",2007,"10:52","227","F","5.7","Y","recap","F","52.3","5.6",10,"F","JW-02_F"
"28/02/2007","Majura",2007,"","M02","C","4.7","Y","recap","","29.5","1.3",11,"C","MA-03_C"
"1/03/2007","Jerra West",2007,"10:14","84","H","5.3","Y","recap","M","49.5","5.37",11,"H","JW-04_H"
"1/03/2007","Jerra West",2007,"9:39","241","G","3.3","Y","recap","F","55","5.14",11,"G","JW-03_G"
"1/03/2007","Jerra West",2007,"9:42","255","G","7.3","Y","recap","M","51.6","4.94",11,"G","JW-03_G"
"1/03/2007","Jerra West",2007,"11:06","258","E","7.1","Y","recap","M","55.1","7.07",11,"E","JW-01_E"
"1/03/2007","Jerra West",2007,"10:22","257","H","1.5","Y","recap","","34.7","1.73",11,"H","JW-04_H"
"1/03/2007","Jerra West",2007,"10:28","259","H","4.1","Y","recap","","39.2","2.38",11,"H","JW-04_H"
"1/03/2007","Jerra West",2007,"11:43","227","F","6.7","Y","recap","F","55.2","5.78",11,"F","JW-02_F"
"1/03/2007","Jerra West",2007,"11:46","254","F","2.1","Y","recap","F","45.6","4.11",11,"F","JW-02_F"
"2/03/2007","Majura",2007,"","M04","D","1.4","Y","new","F","55.3","5.73",12,"D","MA-04_D"
"2/03/2007","Majura",2007,"","M02","C","4.7","Y","recap","","28.8","1.31",12,"C","MA-03_C"
"2/03/2007","Bonshaw",2007,"","1","I","4.8","","new","","60.8","6.71",1,"BI","BW-03_I"
"3/03/2007","Jerra West",2007,"9:37","84","H","5.1","Y","recap","M","51.6","5.1",12,"H","JW-04_H"
"3/03/2007","Jerra West",2007,"11:05","255","G","4.3","Y","recap","M","50.9","4.71",12,"G","JW-03_G"
"3/03/2007","Jerra West",2007,"9:03","249","H","1.7","Y","recap","","30.5","1.65",12,"H","JW-04_H"
"3/03/2007","Jerra West",2007,"11:01","241","G","3.2","Y","recap","F","53.6","5.46",12,"G","JW-03_G"
"3/03/2007","Jerra West",2007,"10:03","14","F","5.5","Y","recap","M","56.1","5.46",12,"F","JW-02_F"
"5/03/2007","Majura",2007,"","M04","D","1.3","Y","recap","F","56.3","5.98",13,"D","MA-04_D"
"5/03/2007","Majura",2007,"","M02","C","5.7","Y","recap","","31.2","1.44",13,"C","MA-03_C"
"5/03/2007","Majura",2007,"","M05","A","5.7","Y","new","F","52.4","5.63",13,"A","MA-01_A"
"6/03/2007","Jerra West",2007,"13:03","251","H","1.7","Y","recap","","31.5","1.49",13,"H","JW-04_H"
"6/03/2007","Jerra West",2007,"12:00","254","F","2.2","Y","recap","F","43","3.89",13,"F","JW-02_F"
"6/03/2007","Jerra West",2007,"13:15","257","H","1.5","Y","recap","","37","1.9",13,"H","JW-04_H"
"6/03/2007","Jerra West",2007,"11:53","227","F","6.7","Y","recap","F","53.4","5.63",13,"F","JW-02_F"
"6/03/2007","Jerra West",2007,"13:22","259","H","3.1","Y","recap","","39","2.61",13,"H","JW-04_H"
"7/03/2007","Majura",2007,"","M02","C","4.7","Y","recap","","31.3","1.43",14,"C","MA-03_C"
"8/03/2007","Jerra West",2007,"9:23","254","F","3.2","Y","recap","F","41.9","3.78",14,"F","JW-02_F"
"8/03/2007","Jerra West",2007,"9:52","255","G","7.3","Y","recap","M","52.6","4.56",14,"G","JW-03_G"
"8/03/2007","Jerra West",2007,"10:41","260","H","2.4","Y","new","","36.5","2",14,"H","JW-04_H"
"8/03/2007","Jerra West",2007,"10:46","84","H","4.2","Y","recap","M","49.3","5.01",14,"H","JW-04_H"
"8/03/2007","Jerra West",2007,"13:17","4","E","7.5","Y","recap","M","56.2","6.56",14,"E","JW-01_E"
"8/03/2007","Jerra West",2007,"10:27","257","H","1.6","Y","recap","","37.5","1.98",14,"H","JW-04_H"
"9/03/2007","Majura",2007,"","M02","C","4.7","Y","recap","","32.5","1.58",15,"C","MA-03_C"
"9/03/2007","Bonshaw",2007,"","2","J","5.4","","new","","48","6.01",2,"BJ","BW-04_J"
"9/03/2007","Bonshaw",2007,"","3","J","5.6","","new","","56","5.19",2,"BJ","BW-04_J"
"10/03/2007","Jerra West",2007,"10:00","157","H","5.2","Y","recap","M","47.3","4.12",15,"H","JW-04_H"
"10/03/2007","Jerra West",2007,"9:25","255","G","5.1","Y","recap","M","51.2","4.75",15,"G","JW-03_G"
"10/03/2007","Jerra West",2007,"10:32","4","E","7.1","Y","recap","M","53.9","6.64",15,"E","JW-01_E"
"10/03/2007","Jerra West",2007,"9:48","260","H","2.4","Y","recap","","37.6","2.08",15,"H","JW-04_H"
"10/03/2007","Jerra West",2007,"10:08","259","H","4.2","Y","recap","","39.5","2.71",15,"H","JW-04_H"
"10/03/2007","Jerra West",2007,"10:24","250","H","1.4","Y","recap","","38.4","2.59",15,"H","JW-04_H"
"10/03/2007","Jerra West",2007,"9:35","168","G","2.2","Y","recap","M","57.5",NA,15,"G","JW-03_G"
"10/03/2007","Jerra West",2007,"11:06","14","F","1.2","Y","recap","M","53.9","5.89",15,"F","JW-02_F"
"10/03/2007","Jerra West",2007,"10:02","261","H","1.2","Y","new","M","52.2","5.25",15,"H","JW-04_H"
"10/03/2007","Jerra West",2007,"11:00","256","F","1.1","Y","new","","43.8","2.83",15,"F","JW-02_F"
"11/03/2007","Bonshaw",2007,"","1","I","7.4","","recap","","49","6.45",3,"BI","BW-03_I"
"12/03/2007","Majura",2007,"","M02","C","4.7","Y","recap","","32","1.61",16,"C","MA-03_C"
"13/03/2007","Jerra West",2007,"12:33","255","G","4.2","Y","recap","M","51.3","4.77",16,"G","JW-03_G"
"13/03/2007","Jerra West",2007,"10:28","262","H","4.5","Y","new","","36.7","1.66",16,"H","JW-04_H"
"13/03/2007","Jerra West",2007,"10:41","260","H","7.4","Y","recap","","39.5","2.17",16,"H","JW-04_H"
"13/03/2007","Jerra West",2007,"10:19","259","H","3.2","Y","recap","","42.4","2.76",16,"H","JW-04_H"
"13/03/2007","Jerra West",2007,"11:47","254","F","3.1","Y","recap","F","45","3.9",16,"F","JW-02_F"
"14/03/2007","Majura",2007,"","M02","C","4.7","Y","recap","","34","1.6",17,"C","MA-03_C"
"14/03/2007","Bonshaw",2007,"","4","I","5.2","","new","","59","6.43",4,"BI","BW-03_I"
"15/03/2007","Jerra West",2007,"10:03","227","F","5.5","Y","recap","F","53.8","5.69",17,"F","JW-02_F"
"15/03/2007","Jerra West",2007,"10:00","254","F","4.1","Y","recap","F","42.4","4.21",17,"F","JW-02_F"
"15/03/2007","Jerra West",2007,"10:02","263","F","5.8","Y","new","","35.1","1.97",17,"F","JW-02_F"
"15/03/2007","Jerra West",2007,"11:09","231","G","2.5","Y","new","M","53.3","5.66",17,"G","JW-03_G"
"15/03/2007","Jerra West",2007,"11:18","241","G","5.4","Y","recap","F","59.2","5.92",17,"G","JW-03_G"
"15/03/2007","Jerra West",2007,"9:27","4","E","7.7","Y","recap","M","54.4","6.69",17,"E","JW-01_E"
"15/03/2007","Jerra West",2007,"10:14","256","F","7.2","Y","recap","M","47.3","3.08",17,"F","JW-02_F"
"15/03/2007","Jerra West",2007,"10:07","14","F","2.4","Y","recap","M","50.8","6.32",17,"F","JW-02_F"
"15/03/2007","Jerra West",2007,"11:53","157","H","7.3","Y","recap","M","49.2","4.22",17,"H","JW-04_H"
"16/03/2007","Majura",2007,"","M02","C","4.8","Y","recap","","35.4","1.81",18,"C","MA-03_C"
"17/03/2007","Jerra West",2007,"9:17","254","F","4.2","Y","recap","F","47.3","4.2",18,"F","JW-02_F"
"17/03/2007","Jerra West",2007,"9:36","238","F","7.6","Y","recap","M","56.3","6.69",18,"F","JW-02_F"
"17/03/2007","Jerra West",2007,"10:34","261","H","4.3","Y","recap","M","51.4","5.45",18,"H","JW-04_H"
"17/03/2007","Jerra West",2007,"10:01","255","G","6.1","Y","recap","M","52.1","5.04",18,"G","JW-03_G"
"17/03/2007","Jerra West",2007,"11:00","212","E","1.8","Y","recap","M","55.1","6.44",18,"E","JW-01_E"
"17/03/2007","Jerra West",2007,"9:03","14","F","2.7","Y","recap","M","52.8","6.14",18,"F","JW-02_F"
"18/03/2007","Bonshaw",2007,"","5","I","4.6","","new","","52","5.83",6,"BI","BW-03_I"
"18/03/2007","Bonshaw",2007,"","4","I","5.6","","recap","","51","6.2",6,"BI","BW-03_I"
"18/03/2007","Bonshaw",2007,"","6","J","1.6","","new","","44","3.36",6,"BJ","BW-04_J"
"18/03/2007","Bonshaw",2007,"","3","J","4.7","","recap","","57","5.75",6,"BJ","BW-04_J"
"19/03/2007","Majura",2007,"","M02","C","4.8","Y","recap","","36.2","1.81",19,"C","MA-03_C"
"20/03/2007","Jerra West",2007,"10:36","262","H","3.7","Y","recap","","35.8","2.09",19,"H","JW-04_H"
"20/03/2007","Jerra West",2007,"11:04","254","F","5.2","Y","recap","","45.6","4.39",19,"F","JW-02_F"
"20/03/2007","Jerra West",2007,"9:05","255","G","4.1","Y","recap","M","50.3","5.46",19,"G","JW-03_G"
"21/03/2007","Majura",2007,"","M02","C","4.8","Y","recap","","35.4","1.79",20,"C","MA-03_C"
"21/03/2007","Bonshaw",2007,"","3","J","5.7","","recap","","57","5.49",7,"BJ","BW-04_J"
"21/03/2007","Bonshaw",2007,"","4","I","5.4","","recap","","52","6.04",7,"BI","BW-03_I"
"21/03/2007","Bonshaw",2007,"","5","I","3.8","","recap","","55","5.48",7,"BI","BW-03_I"
"21/03/2007","Bonshaw",2007,"","6","J","2.7","","recap","","45","3.09",7,"BJ","BW-04_J"
"22/03/2007","Jerra West",2007,"12:54","255","G","4.5","Y","recap","M","52.7","5.17",20,"G","JW-03_G"
"22/03/2007","Jerra West",2007,"13:01","241","G","5.4","Y","recap","F","56.5","5.93",20,"G","JW-03_G"
"22/03/2007","Jerra West",2007,"10:00","262","H","3.6","Y","recap","","39.4","2.03",20,"H","JW-04_H"
"22/03/2007","Jerra West",2007,"10:05","261","H","2.3","Y","recap","M","51.6","5.4",20,"H","JW-04_H"
"22/03/2007","Jerra West",2007,"11:47","263","F","5.6","Y","recap","","38.2","2.27",20,"F","JW-02_F"
"22/03/2007","Jerra West",2007,"9:05","264","H","2.1","Y","new","M","45.5","3.24",20,"H","JW-04_H"
"22/03/2007","Jerra West",2007,"10:45","212","E","1.8","Y","recap","M","56.3","6.03",20,"E","JW-01_E"
"22/03/2007","Jerra West",2007,"11:25","14","F","4.5","Y","recap","M","50.8","5.77",20,"F","JW-02_F"
"22/03/2007","Jerra West",2007,"11:39","254","F","4.4","Y","recap","F","48.4","4.26",20,"F","JW-02_F"
"22/03/2007","Jerra West",2007,"11:52","238","F","7.5","Y","recap","M","58.1","6.34",20,"F","JW-02_F"
"22/03/2007","Jerra West",2007,"13:06","168","G","3.3","Y","recap","M","55.6","5.59",20,"G","JW-03_G"
"23/03/2007","Bonshaw",2007,"","4","I","6.3","","recap","","54","6.09",8,"BI","BW-03_I"
"25/03/2007","Bonshaw",2007,"","7","J","7.5","","new","","52","6.24",9,"BJ","BW-04_J"
"28/03/2007","Bonshaw",2007,"","4","I","6.3","","recap","","51","6.22",10,"BI","BW-03_I"
"28/03/2007","Bonshaw",2007,"","8","I","5.7","","new","","57.2","6.37",10,"BI","BW-03_I"
"28/03/2007","Bonshaw",2007,"","7","J","2.3","","recap","","57","5.95",10,"BJ","BW-04_J"
"30/03/2007","Bonshaw",2007,"","4","I","4.2","","recap","","54","6.11",11,"BI","BW-03_I"
"30/03/2007","Bonshaw",2007,"","6","J","1.8","","recap","","43","4",11,"BJ","BW-04_J"
"30/03/2007","Bonshaw",2007,"","7","J","7.6","","recap","","49","6.5",11,"BJ","BW-04_J"
"1/04/2007","Bonshaw",2007,"","7","J","4.5","","recap","","57","6.17",12,"BJ","BW-04_J"
"1/04/2007","Bonshaw",2007,"","9","I","3.1","","new","","58.2","7.09",12,"BI","BW-03_I"
"1/04/2007","Bonshaw",2007,"","10","I","3.6","","new","","55.9","6.48",12,"BI","BW-03_I"
"6/04/2007","Bonshaw",2007,"","11","I","7.4","","new","","40","2.99",14,"BI","BW-03_I"
"6/04/2007","Bonshaw",2007,"","12","J","3.8","","new","","44","2.99",14,"BJ","BW-04_J"
"6/04/2007","Bonshaw",2007,"","1","I","4.8","","recap","","56","6.51",14,"BI","BW-03_I"
"8/04/2007","Bonshaw",2007,"","1","I","6.2","","recap","","57.2","6.72",15,"BI","BW-03_I"
"8/04/2007","Bonshaw",2007,"","11","I","6.7","","recap","","49","3.7",15,"BI","BW-03_I"
"11/04/2007","Bonshaw",2007,"","1","I","5.2","","recap","","51","6.27",16,"BI","BW-03_I"
"11/04/2007","Bonshaw",2007,"","12","J","1.4","","recap","","42","3.16",16,"BJ","BW-04_J"
"13/04/2007","Bonshaw",2007,"","4","I","4.2","","recap","","52.3","6.32",17,"BI","BW-03_I"
"13/04/2007","Bonshaw",2007,"","1","I","3.7","","recap","","60","6.77",17,"BI","BW-03_I"
"13/04/2007","Bonshaw",2007,"","12","J","2.2","","recap","","49.2","3.39",17,"BJ","BW-04_J"
"15/04/2007","Bonshaw",2007,"","13","I","5.8","","new","","61","6.73",18,"BI","BW-03_I"
"15/04/2007","Bonshaw",2007,"","1","I","4.2","","recap","","61","6.78",18,"BI","BW-03_I"
"18/04/2007","Bonshaw",2007,"","1","I","5.6","","recap","","61","6.94",19,"BI","BW-03_I"
"27/04/2007","Bonshaw",2007,"","4","I","4.2","","recap","","54","5.98",22,"BI","BW-03_I"
"27/04/2007","Bonshaw",2007,"","7","J","3.5","","recap","","45","5.58",22,"BJ","BW-04_J"
"29/04/2007","Bonshaw",2007,"","4","I","4.2","","recap","","52","5.87",23,"BI","BW-03_I"
"2/05/2007","Bonshaw",2007,"","4","I","4.2","","recap","","53","5.87",24,"BI","BW-03_I"
"2/05/2007","Bonshaw",2007,"","7","J","2.3","","recap","","44","5.48",24,"BJ","BW-04_J"
"9/05/2007","Bonshaw",2007,"","1","I","7.1","","recap","","55","6.53",26,"BI","BW-03_I"
"9/05/2007","Bonshaw",2007,"","4","I","5.3","","recap","","52","5.89",26,"BI","BW-03_I"
"5/02/2008","Jerra West",2008,"10:18","270","H","1.7","Y","new","","31.5","1.23",1,"H","JW-04_H"
"5/02/2008","Jerra West",2008,"12:00","271","G","3.1","Y","new","","29.1","1.36",1,"G","JW-03_G"
"6/02/2008","Majura",2008,"","M01","D","4.8","Y","new","","28.4","1.14",2,"D","MA-04_D"
"6/02/2008","Majura",2008,"","M02","D","2.3","Y","new","","24.2","0.7",2,"D","MA-04_D"
"7/02/2008","Jerra West",2008,"9:01","272","F","1.8","Y","new","","29.3","1.56",2,"F","JW-02_F"
"9/02/2008","Jerra West",2008,"10:13","275","F","5.1","Y","new","","34.5","1.77",3,"F","JW-02_F"
"9/02/2008","Jerra West",2008,"10:02","271","G","3.1","Y","recap","","30.6","1.38",3,"G","JW-03_G"
"9/02/2008","Jerra West",2008,"10:05","276","H","6.4","Y","new","","38.7","2.07",3,"H","JW-04_H"
"9/02/2008","Jerra West",2008,"10:08","274","F","6.1","Y","new","","33.9","1.78",3,"F","JW-02_F"
"9/02/2008","Jerra West",2008,"9:53","273","F","1.6","Y","new","","31.3","1.42",3,"F","JW-02_F"
"9/02/2008","Jerra West",2008,"10:02","272","F","1.8","Y","recap","","31.9","1.58",3,"F","JW-02_F"
"11/02/2008","Majura",2008,"","M01","D","3.8","Y","recap","","30.8","1.28",4,"D","MA-04_D"
"12/02/2008","Jerra West",2008,"14:12","277","H","7.3","Y","new","","29.4","1.47",4,"H","JW-04_H"
"12/02/2008","Jerra West",2008,"14:45","272","F","1.8","Y","recap","","33.5","1.65",4,"F","JW-02_F"
"12/02/2008","Jerra West",2008,"14:04","274","F","5.1","Y","recap","","37","1.97",4,"F","JW-02_F"
"12/02/2008","Jerra West",2008,"14:05","279","F","3.1","Y","new","","34.9","1.76",4,"F","JW-02_F"
"12/02/2008","Jerra West",2008,"14:25","278","E","3.8","Y","new","F","62","8.82",4,"E","JW-01_E"
"13/02/2008","Majura",2008,"","M03","C","3.7","Y","new","M","51.7","5.8",5,"C","MA-03_C"
"13/02/2008","Bonshaw",2008,"","1","I","7.5","","new","","38.3","2.02",1,"BI","BW-03_I"
"13/02/2008","Bonshaw",2008,"","2","J","2.3","","new","","29","1.09",1,"BJ","BW-04_J"
"14/02/2008","Jerra West",2008,"10:02","280","F","3.1","Y","new","","38.2","2.22",5,"F","JW-02_F"
"14/02/2008","Jerra West",2008,"10:25","273","F","1.6","Y","recap","","34","1.72",5,"F","JW-02_F"
"14/02/2008","Jerra West",2008,"9:03","270","H","1.7","Y","recap","","36","1.57",5,"H","JW-04_H"
"14/02/2008","Jerra West",2008,"10:02","274","F","5.1","Y","recap","","36.9","2.02",5,"F","JW-02_F"
"15/02/2008","Majura",2008,"","M03","C","3.7","Y","recap","F","51.8","5.81",6,"C","MA-03_C"
"15/02/2008","Bonshaw",2008,"","1","I","7.5","","recap","","37","2.11",2,"BI","BW-03_I"
"15/02/2008","Bonshaw",2008,"","3","J","4.1","","new","","30.8","1.48",2,"BJ","BW-04_J"
"16/02/2008","Jerra West",2008,"10:01","282","F","4.1","Y","new","","36.9","2.22",6,"F","JW-02_F"
"16/02/2008","Jerra West",2008,"10:37","279","F","4.1","Y","recap","","35.3","1.91",6,"F","JW-02_F"
"16/02/2008","Jerra West",2008,"9:03","278","E","5.6","Y","recap","","66.7","8.95",6,"E","JW-01_E"
"16/02/2008","Jerra West",2008,"9:45","281","E","2.4","Y","new","","29.6","1.3",6,"E","JW-01_E"
"16/02/2008","Jerra West",2008,"10:45","270","H","1.7","Y","recap","","36","1.81",6,"H","JW-04_H"
"18/02/2008","Bonshaw",2008,"","3","J","4.1","","recap","","32.7","1.5",3,"BJ","BW-04_J"
"18/02/2008","Bonshaw",2008,"","1","I","6.5","","recap","","39.9","2.02",3,"BI","BW-03_I"
"18/02/2008","Bonshaw",2008,"","2","J","2.3","","recap","","28.9","1.11",3,"BJ","BW-04_J"
"19/02/2008","Jerra West",2008,"10:01","271","G","4.1","Y","recap","","32.4","1.79",7,"G","JW-03_G"
"19/02/2008","Jerra West",2008,"10:45","284","E","4.3","Y","new","","36.1","2.32",7,"E","JW-01_E"
"19/02/2008","Jerra West",2008,"10:03","276","H","6.4","Y","recap","","42","2.74",7,"H","JW-04_H"
"19/02/2008","Jerra West",2008,"10:00","283","G","6.1","Y","new","","28.9","1.09",7,"G","JW-03_G"
"21/02/2008","Jerra West",2008,"10:00","285","E","2.6","Y","new","M","52","5.3",8,"E","JW-01_E"
"21/02/2008","Jerra West",2008,"10:28","275","F","6.1","Y","recap","","37.7","2.25",8,"F","JW-02_F"
"22/02/2008","Bonshaw",2008,"","1","I","2.8","","recap","","40","2.34",5,"BI","BW-03_I"
"23/02/2008","Jerra West",2008,"9:05","285","E","6.8","Y","recap","M","52.8","5.08",9,"E","JW-01_E"
"23/02/2008","Jerra West",2008,"10:15","275","F","6.1","Y","recap","","37.6","2.45",9,"F","JW-02_F"
"25/02/2008","Bonshaw",2008,"","2","J","2.3","","recap","","30.6","1.38",6,"BJ","BW-04_J"
"26/02/2008","Jerra West",2008,"9:25","285","E","4.6","Y","recap","M","51.2","4.88",10,"E","JW-01_E"
"26/02/2008","Jerra West",2008,"9:49","275","F","4.1","Y","recap","","40.7","2.5",10,"F","JW-02_F"
"26/02/2008","Jerra West",2008,"9:54","273","F","5.8","Y","recap","","36.3","1.92",10,"F","JW-02_F"
"26/02/2008","Jerra West",2008,"10:19","271","G","3.1","Y","recap","","36.1","1.67",10,"G","JW-03_G"
"27/02/2008","Bonshaw",2008,"","3","J","4.1","","recap","","35.2","1.82",7,"BJ","BW-04_J"
"29/02/2008","Bonshaw",2008,"","3","J","4.3","","recap","","36.7","1.98",8,"BJ","BW-04_J"
"29/02/2008","Bonshaw",2008,"","2","J","2.3","","recap","","33.8","1.53",8,"BJ","BW-04_J"
"1/03/2008","Jerra West",2008,"11:05","273","F","6.7","Y","recap","","36","2.15",12,"F","JW-02_F"
"1/03/2008","Jerra West",2008,"11:05","263","F","7.7","Y","new","M","51.9","5.57",12,"F","JW-02_F"
